Hello World!
{
	filename: train-images-idx3-ubyte
	type: train
	magic number: 2051
	images: 1000
	imagesTotal: 60000
	mean: 0.128239
	std. dev.: 0.305139
}
{
	filename: train-labels-idx1-ubyte
	type: train
	magic number: 2049
	images: 1000
	imagesTotal: 60000
	mean: 0.000000
	std. dev.: 0.000000
}
{
	filename: t10k-images-idx3-ubyte
	type: test
	magic number: 2051
	images: 1000
	imagesTotal: 10000
	mean: 0.122265
	std. dev.: 0.298380
}
{
	filename: t10k-labels-idx1-ubyte
	type: test
	magic number: 2049
	images: 1000
	imagesTotal: 10000
	mean: 0.000000
	std. dev.: 0.000000
}
CNN Architecture
CONV {
	input: 1X28X28
	output: 6X24X24
	weights: 6X1X5X5
}
RELU {
	input: 6X24X24
	output: 6X24X24
}
POOL {
	input: 6X24X24
	output: 6X12X12
	pool: 6X2X2
}
CONV {
	input: 6X12X12
	output: 16X8X8
	weights: 16X6X5X5
}
RELU {
	input: 16X8X8
	output: 16X8X8
}
POOL {
	input: 16X8X8
	output: 16X4X4
	pool: 16X2X2
}
FULL {
	input: 16X4X4
	output: 10X1X1
	weights: 10X16X4X4
}
SMAX {
	input: 10X1X1
	output: 10X1X1
}
LOSS {
	input: 10X1X1
	output: 10X1X1
	loss: 0.000000
}

TRAIN START
epoch	batch	image	input	output	pass	loss
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
}--16X8X8


POOL input: {
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
}--16X8X8
POOL output: {
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
{
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	
}--4X4
}--16X4X4
POOL gradient: {
{
	-0.731378	0.000000	0.977385	0.000000	1.309426	0.000000	-1.695665	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.503304	0.000000	-0.749806	0.000000	0.857023	0.000000	-0.726818	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.368781	0.000000	0.147363	0.000000	0.627018	0.000000	-0.190257	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.558645	0.000000	0.851149	0.000000	0.188416	0.000000	-0.076455	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	-0.480577	0.000000	0.054693	0.000000	0.886728	0.000000	-1.669649	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	1.386595	0.000000	-1.156698	0.000000	-0.046719	0.000000	0.036200	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.740736	0.000000	-0.788735	0.000000	-0.052214	0.000000	-0.935874	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.258543	0.000000	0.446193	0.000000	-1.379208	0.000000	-0.817260	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.952216	0.000000	2.041983	0.000000	-0.261064	0.000000	-0.264703	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.348018	0.000000	0.737790	0.000000	-0.761202	0.000000	1.113531	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	1.194561	0.000000	-1.035828	0.000000	-1.369705	0.000000	0.377646	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.078700	0.000000	0.348164	0.000000	0.460763	0.000000	-1.325177	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	-4.948895	0.000000	-10.909162	0.000000	-18.015605	0.000000	0.166220	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-8.025576	0.000000	-13.022089	0.000000	-17.257607	0.000000	0.337385	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-5.157327	0.000000	-16.423380	0.000000	-3.934755	0.000000	1.259681	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-3.911114	0.000000	-14.217439	0.000000	-1.291224	0.000000	-0.329725	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	-1.074286	0.000000	-1.005206	0.000000	-1.228614	0.000000	-0.861705	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.028580	0.000000	-1.023081	0.000000	-0.752082	0.000000	1.278816	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	1.208513	0.000000	0.127246	0.000000	0.344510	0.000000	0.921269	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.639460	0.000000	-0.565930	0.000000	1.381926	0.000000	-0.008028	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	-0.710569	0.000000	-0.883334	0.000000	0.760578	0.000000	1.333755	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.679657	0.000000	-0.483879	0.000000	-0.504800	0.000000	-0.668776	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.487315	0.000000	-1.529033	0.000000	-0.012340	0.000000	-0.316197	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.912200	0.000000	0.005887	0.000000	-0.933129	0.000000	1.243364	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.174402	0.000000	-0.266745	0.000000	0.873026	0.000000	-0.192863	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.549744	0.000000	0.075832	0.000000	-0.004429	0.000000	-0.950670	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	1.373253	0.000000	-0.510028	0.000000	-1.033706	0.000000	0.574337	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.849388	0.000000	-0.233204	0.000000	0.833769	0.000000	-0.388073	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	1.681891	0.000000	0.036494	0.000000	-0.566393	0.000000	0.263616	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.636388	0.000000	0.510610	0.000000	-1.777094	0.000000	-0.613383	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.918044	0.000000	1.810868	0.000000	0.615774	0.000000	0.458782	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.474373	0.000000	-0.760783	0.000000	0.836433	0.000000	0.513443	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.507747	0.000000	-0.296155	0.000000	0.924160	0.000000	0.004213	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-1.405926	0.000000	-0.434637	0.000000	1.279646	0.000000	0.771595	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.961570	0.000000	0.400141	0.000000	0.222755	0.000000	0.031022	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	1.763740	0.000000	-0.074463	0.000000	-0.802747	0.000000	-1.156904	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.720174	0.000000	-1.269982	0.000000	-1.295813	0.000000	-1.451215	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	1.168115	0.000000	-0.087502	0.000000	-1.024124	0.000000	0.160280	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.165664	0.000000	0.758459	0.000000	-1.591482	0.000000	0.439605	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-1.797859	0.000000	1.805290	0.000000	0.800626	0.000000	1.020795	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	-0.508183	0.000000	-0.650989	0.000000	1.824419	0.000000	-6.140908	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.863812	0.000000	-0.355488	0.000000	-0.079575	0.000000	-6.102332	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.661409	0.000000	0.429018	0.000000	-6.623651	0.000000	-5.134378	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.608388	0.000000	-1.979392	0.000000	-5.624168	0.000000	-2.259265	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	-0.320121	0.000000	1.088925	0.000000	-1.405539	0.000000	-0.219733	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.300389	0.000000	-0.069662	0.000000	-1.112675	0.000000	-1.741057	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-1.796142	0.000000	-1.335595	0.000000	1.015420	0.000000	0.503265	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.811256	0.000000	-1.399135	0.000000	2.318847	0.000000	0.467022	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	-1.156956	0.000000	-0.102804	0.000000	0.353341	0.000000	-0.437676	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.236171	0.000000	0.834400	0.000000	-0.136157	0.000000	-0.083894	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.024209	0.000000	-0.140425	0.000000	0.882096	0.000000	-0.751460	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.415982	0.000000	-0.096474	0.000000	-1.826966	0.000000	0.255661	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.515441	0.000000	-1.507679	0.000000	0.823557	0.000000	-0.015414	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-1.762086	0.000000	-0.219573	0.000000	1.173597	0.000000	-0.713677	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.408512	0.000000	-1.311521	0.000000	-1.067143	0.000000	-1.749421	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-1.361780	0.000000	-0.715444	0.000000	1.003260	0.000000	-0.574044	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.234552	0.000000	0.779291	0.000000	0.721785	0.000000	0.696615	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.654408	0.000000	-1.152793	0.000000	0.229576	0.000000	0.446328	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.990605	0.000000	0.547374	0.000000	-0.273080	0.000000	-0.726320	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	-0.647144	0.000000	-0.879190	0.000000	0.761591	0.000000	-0.202823	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
}--8X8
{
	0.671924	0.000000	-0.502181	0.000000	-0.925426	0.000000	1.448243	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
